Sex,Age,Height,Weight,Team,Sport,Event,Medal
0,23.0,162.0,52.0,429,3,75,0
0,22.0,183.0,81.0,336,11,165,0
0,27.0,169.0,61.0,310,37,400,0
1,18.0,185.0,76.5,141,44,456,0
0,26.0,194.0,88.0,156,52,518,0
0,26.0,164.0,52.0,271,24,299,1
0,16.0,184.0,76.0,122,44,476,1
1,33.0,180.0,77.0,200,17,247,0
1,24.0,184.0,90.0,166,36,368,0
1,24.0,177.0,68.0,156,3,50,0
1,23.0,176.0,72.0,200,16,236,0
1,29.0,179.0,80.0,376,8,116,1
1,23.0,173.0,67.0,125,10,140,0
1,21.0,182.0,77.0,141,3,60,1
1,38.0,182.0,63.0,230,3,64,0
0,20.0,178.0,68.0,429,44,482,1
1,21.0,200.0,85.0,371,52,517,0
1,29.0,174.0,72.0,376,29,323,1
1,28.0,171.0,80.0,392,13,193,1
1,23.0,186.0,67.0,27,31,326,1
1,32.0,177.0,65.0,313,36,359,0
0,17.0,160.0,59.0,392,44,474,0
0,27.0,182.0,72.0,423,23,297,1
1,30.0,181.0,80.0,429,26,305,1
0,25.0,159.0,51.0,376,17,251,1
1,27.0,175.0,68.0,156,12,177,1
0,26.0,169.0,53.0,143,20,270,0
1,23.0,186.0,79.0,141,43,434,0
0,26.0,165.0,55.0,83,19,262,1
1,27.0,176.0,64.0,392,3,74,0
1,33.0,178.0,65.0,371,37,387,0
1,23.0,185.0,87.0,392,25,300,1
1,33.0,181.0,88.0,336,37,379,1
0,18.0,171.0,59.0,429,44,482,1
1,29.0,182.0,84.0,380,11,157,1
1,27.0,185.0,89.0,156,24,298,1
1,20.0,170.0,64.0,254,14,196,0
1,22.0,180.0,77.0,82,19,261,1
1,25.0,182.0,77.0,199,22,279,0
0,19.0,165.0,44.0,336,32,331,1
0,22.0,163.0,59.0,122,43,440,0
0,19.0,173.0,66.0,429,3,95,0
1,22.0,170.0,64.0,105,22,278,0
1,27.0,178.0,58.0,24,3,47,1
1,26.0,180.0,69.0,376,19,261,1
0,27.0,165.0,57.0,73,11,165,0
1,28.0,189.0,89.0,156,33,343,1
1,34.0,171.0,65.0,143,17,245,1
1,22.0,187.0,90.0,412,3,26,0
1,24.0,182.0,71.0,156,3,20,0
0,21.0,175.0,64.0,24,14,222,0
1,30.0,201.0,102.0,200,52,517,1
1,25.0,168.0,62.0,156,22,276,0
1,31.0,180.0,71.0,395,33,340,1
1,25.0,175.0,57.0,162,3,25,0
0,20.0,164.0,52.0,446,22,291,0
1,24.0,173.0,73.0,327,22,287,0
1,19.0,173.0,73.0,24,8,115,0
0,29.0,170.0,57.0,429,14,214,1
1,28.0,178.0,67.0,327,10,140,1
1,25.0,175.0,57.0,429,3,45,1
0,29.0,168.0,63.0,185,11,165,1
1,24.0,159.0,53.0,395,22,275,0
0,31.0,180.0,70.0,271,43,440,0
1,27.0,193.0,90.0,65,33,337,0
1,24.0,170.0,75.0,65,37,387,0
1,24.0,170.0,61.0,91,14,206,0
1,38.0,184.0,75.0,27,8,115,0
1,31.0,180.0,75.0,91,16,240,0
1,28.0,168.0,62.0,205,22,287,1
0,29.0,164.0,54.0,336,12,186,1
1,24.0,188.0,84.0,429,3,54,1
0,22.0,165.0,55.0,122,18,260,1
1,28.0,176.0,76.0,156,3,31,0
1,26.0,165.0,75.0,200,54,531,1
0,25.0,183.0,78.0,162,33,349,1
1,30.0,187.0,92.0,24,11,158,1
1,23.0,196.0,95.0,162,44,461,0
1,29.0,165.0,59.0,205,8,115,0
1,30.0,183.0,84.0,124,28,319,1
1,33.0,179.0,70.0,299,37,398,0
1,22.0,172.0,67.0,56,19,261,1
1,27.0,187.0,78.0,141,8,116,0
0,20.0,170.0,57.0,279,3,95,0
1,20.0,180.0,77.0,429,25,300,1
0,31.0,170.0,68.0,73,25,301,1
0,27.0,162.0,60.0,83,13,194,1
0,17.0,163.0,50.0,185,22,292,0
1,21.0,170.0,59.0,429,3,50,0
0,29.0,173.0,59.0,429,33,350,1
1,28.0,190.0,86.0,143,44,460,1
0,31.0,163.0,57.0,271,24,299,1
0,28.0,165.0,58.0,97,3,81,0
1,15.0,173.0,67.0,175,44,460,0
1,29.0,170.0,68.0,141,29,322,1
1,24.0,177.0,70.0,83,4,103,1
0,27.0,182.0,64.0,143,6,109,1
1,26.0,184.0,79.0,122,33,339,1
1,26.0,203.0,105.0,315,6,108,0
1,22.0,165.0,66.0,429,22,284,1
1,29.0,187.0,96.0,429,14,208,1
0,31.0,165.0,56.0,336,37,403,1
0,26.0,155.0,58.0,156,24,299,1
0,21.0,185.0,69.0,376,52,518,1
0,34.0,172.0,61.0,278,36,376,1
1,21.0,166.0,65.0,162,15,228,1
0,18.0,153.0,47.0,99,22,295,0
1,24.0,180.0,79.0,429,11,160,1
0,15.0,142.0,34.0,429,22,295,0
1,32.0,181.0,93.0,143,3,60,0
1,41.0,185.0,84.0,73,13,193,1
1,21.0,173.0,68.0,185,3,26,0
1,26.0,178.0,75.0,65,10,138,0
1,25.0,183.0,90.0,200,55,559,0
1,27.0,183.0,77.0,429,53,519,1
0,20.0,160.0,45.0,146,18,257,0
1,25.0,173.0,64.0,65,22,275,0
1,28.0,168.0,62.0,205,22,284,0
1,20.0,170.0,65.0,201,28,319,1
1,24.0,180.0,76.0,310,12,177,0
1,24.0,155.0,48.0,99,10,133,1
0,23.0,162.0,56.0,376,12,184,1
1,29.0,180.0,75.0,287,43,433,1
1,32.0,175.0,70.0,234,17,248,0
0,35.0,156.0,50.0,156,37,403,0
1,28.0,179.0,86.0,392,37,379,0
1,27.0,178.0,73.0,166,8,115,0
1,36.0,182.0,90.0,111,37,387,0
1,19.0,175.0,62.0,83,3,30,1
0,21.0,162.0,58.0,429,43,441,0
1,33.0,180.0,67.0,429,31,330,1
1,27.0,180.0,75.0,287,43,434,1
1,34.0,182.0,80.0,27,8,113,1
1,27.0,177.0,80.0,336,25,300,1
1,19.0,177.0,75.0,44,0,3,0
1,24.0,186.0,65.0,156,41,422,0
0,31.0,171.0,63.0,156,29,324,0
0,25.0,180.0,70.0,429,44,482,1
0,31.0,168.0,63.0,73,25,301,1
0,18.0,177.0,66.0,429,19,262,1
1,29.0,168.0,68.0,423,55,555,1
0,18.0,165.0,58.0,205,0,8,0
1,28.0,180.0,73.0,287,12,177,1
0,22.0,160.0,43.0,135,3,75,0
1,23.0,198.0,89.0,429,33,338,1
1,24.0,190.0,84.0,429,52,517,1
1,27.0,188.0,84.0,429,33,339,1
1,21.0,186.0,81.0,281,19,261,1
1,23.0,190.0,75.0,91,3,50,0
0,20.0,167.0,56.0,83,12,187,0
1,24.0,188.0,77.0,429,14,205,0
0,16.0,172.0,66.0,122,44,483,1
1,21.0,178.0,78.0,376,24,298,1
1,26.0,180.0,75.0,395,33,341,1
1,28.0,187.0,100.0,395,23,296,0
1,25.0,152.0,47.0,99,33,336,0
1,34.0,184.0,82.0,185,3,58,1
0,28.0,171.0,68.0,73,43,444,0
1,29.0,170.0,58.0,242,15,226,0
1,29.0,188.0,88.0,122,33,338,1
0,16.0,165.0,58.0,376,44,478,1
1,19.0,168.0,74.0,41,55,559,0
1,30.0,194.0,100.0,380,23,296,1
1,46.0,180.0,66.0,429,16,243,1
1,25.0,198.0,95.0,336,11,158,1
1,24.0,163.0,56.0,156,22,279,0
1,22.0,174.0,63.0,254,19,261,0
0,17.0,204.0,115.0,83,6,109,1
1,25.0,183.0,63.0,1,47,498,1
1,24.0,160.0,59.0,436,55,546,1
1,25.0,178.0,78.0,199,44,458,0
1,28.0,177.0,74.0,24,24,298,1
1,26.0,187.0,92.0,73,33,333,1
0,26.0,176.0,62.0,24,11,169,1
1,20.0,183.0,72.0,429,3,31,1
1,23.0,175.0,72.0,143,33,341,1
1,20.0,193.0,93.0,200,17,244,1
1,21.0,186.0,80.0,429,44,461,1
1,22.0,183.0,79.0,143,12,179,1
1,24.0,187.0,79.0,336,17,244,0
0,28.0,162.0,54.0,24,3,90,0
1,20.0,177.0,82.0,122,28,318,1
1,20.0,191.0,78.0,327,3,63,0
0,24.0,179.0,61.0,271,44,482,1
1,17.0,171.0,75.0,205,44,447,1
1,31.0,192.0,90.0,327,23,296,1
0,25.0,178.0,66.0,429,44,483,1
1,21.0,178.0,75.0,24,48,507,0
1,33.0,190.0,120.0,352,53,519,1
1,29.0,179.0,72.0,12,3,42,0
1,26.0,182.0,97.5,141,3,68,0
1,31.0,190.0,100.0,271,26,303,0
1,33.0,181.0,61.0,315,37,393,0
1,23.0,193.0,93.0,380,3,54,1
0,23.0,168.0,62.0,205,52,518,1
1,23.0,188.0,99.0,429,3,55,1
1,23.0,175.0,71.0,83,12,177,0
0,28.0,172.0,60.0,310,12,186,0
1,24.0,167.0,54.0,376,10,130,1
1,34.0,177.0,74.0,200,17,249,1
0,24.0,167.0,60.0,83,38,412,1
0,30.0,157.0,45.0,313,3,97,1
1,23.0,188.0,77.0,446,3,40,1
1,25.0,166.0,55.0,429,33,333,1
1,27.0,190.0,81.0,415,7,110,0
0,19.0,172.0,64.0,429,44,476,0
1,32.0,179.0,85.0,156,37,387,0
0,17.0,149.0,38.0,327,22,293,1
1,25.0,180.0,76.0,287,12,177,1
0,22.0,174.0,68.0,185,11,165,1
0,23.0,166.0,60.0,205,52,518,0
1,24.0,161.0,60.0,105,22,285,0
1,26.0,188.0,92.0,24,33,343,1
1,22.0,189.0,77.0,156,44,449,0
1,22.0,166.0,64.0,82,19,261,1
1,23.0,185.0,79.0,370,10,134,0
1,22.0,167.0,62.0,41,22,278,0
1,25.0,169.0,64.0,242,24,298,0
1,23.0,180.0,91.0,185,10,132,1
1,30.0,190.0,92.0,126,53,519,0
0,24.0,165.0,60.0,73,38,412,1
1,23.0,178.0,68.0,156,8,116,1
1,27.0,169.0,65.0,336,8,116,1
1,31.0,188.0,79.0,281,3,41,1
1,27.0,176.0,75.0,310,17,249,1
1,25.0,184.0,81.0,287,11,158,0
1,22.0,174.0,75.0,310,17,247,1
1,24.0,177.0,68.0,420,17,246,0
1,28.0,195.0,93.0,457,6,108,0
0,21.0,184.0,75.0,376,52,518,1
1,32.0,185.0,77.0,156,25,300,0
0,20.0,178.0,68.0,429,44,472,1
1,23.0,198.0,92.0,56,52,517,1
0,33.0,168.0,59.0,134,12,190,0
1,33.0,170.0,73.0,73,24,298,0
1,26.0,187.0,80.0,141,25,300,1
1,28.0,190.0,78.0,376,16,241,1
0,17.0,170.0,56.0,380,44,483,0
1,27.0,166.0,59.0,122,22,278,0
1,37.0,188.0,81.0,200,52,517,1
1,21.0,176.0,75.0,376,23,296,1
1,31.0,176.0,78.0,105,37,379,0
1,28.0,185.0,85.0,287,33,339,1
1,22.0,153.0,52.0,20,55,551,1
1,33.0,180.0,74.0,310,46,494,0
0,34.0,155.0,42.0,384,3,97,0
0,24.0,183.0,74.0,122,52,518,0
1,26.0,203.0,96.0,376,23,296,1
1,26.0,181.0,80.0,111,23,296,0
1,23.0,180.0,71.0,56,19,261,1
1,22.0,167.0,48.0,135,3,25,0
1,33.0,194.0,87.0,446,17,245,1
1,20.0,180.0,72.0,73,41,425,1
1,26.0,183.0,70.0,415,3,20,0
1,18.0,168.0,67.0,143,14,208,1
1,26.0,200.0,97.0,429,6,108,1
1,21.0,183.0,59.0,429,3,20,0
0,16.0,153.0,50.0,162,22,289,0
0,27.0,173.0,57.0,203,3,85,1
1,30.0,188.0,83.0,392,12,175,0
1,37.0,167.0,55.0,313,3,64,1
1,27.0,178.0,68.0,200,40,418,0
1,25.0,181.0,87.0,376,33,334,0
0,17.0,171.0,65.0,438,46,496,0
0,18.0,171.0,63.0,24,44,479,1
1,24.0,192.0,97.0,376,53,519,1
0,17.0,175.0,63.0,24,44,484,1
1,18.0,183.0,77.0,429,44,461,1
1,24.0,175.0,59.0,200,41,420,0
1,33.0,177.0,96.0,141,55,550,0
1,20.0,182.0,81.0,141,25,300,0
1,31.0,186.0,80.0,141,3,60,1
1,23.0,186.0,100.0,200,55,561,0
0,23.0,183.0,70.0,429,52,518,1
1,27.0,183.0,114.0,200,3,58,0
0,27.0,175.0,65.0,224,37,405,0
1,20.0,189.0,80.0,73,44,467,1
1,25.0,184.0,84.0,376,43,434,1
1,22.0,171.0,70.0,185,26,305,0
0,19.0,168.0,60.0,457,44,477,0
0,28.0,170.0,52.0,166,3,94,1
0,23.0,160.0,95.0,185,54,541,0
1,28.0,189.0,84.0,392,36,371,0
0,35.0,162.0,53.0,376,12,181,1
1,22.0,178.0,70.0,162,17,248,0
1,22.0,184.0,85.0,156,37,384,1
1,32.0,190.0,85.0,141,6,108,0
0,18.0,166.0,60.0,261,0,8,0
0,22.0,176.0,64.0,156,24,299,1
1,23.0,185.0,73.0,392,44,462,1
1,22.0,180.0,68.0,420,8,115,0
1,31.0,188.0,98.0,73,36,368,1
0,19.0,158.0,51.0,205,46,496,0
1,21.0,174.0,65.0,185,22,276,0
0,25.0,180.0,79.0,429,44,483,1
1,30.0,183.0,68.0,254,44,457,0
1,19.0,203.0,101.0,353,52,517,1
1,38.0,171.0,68.0,27,36,365,1
1,31.0,176.0,79.0,363,11,158,1
0,24.0,172.0,74.0,376,52,518,1
0,27.0,170.0,75.0,73,25,301,1
0,18.0,168.0,51.0,429,28,321,0
1,19.0,182.0,82.0,376,24,298,1
1,30.0,178.0,80.0,156,17,248,0
1,23.0,186.0,125.0,327,55,561,0
0,27.0,168.0,63.0,278,11,167,1
1,39.0,178.0,86.0,27,16,241,1
1,40.0,185.0,78.0,143,16,238,0
0,21.0,184.0,78.0,56,52,518,1
1,28.0,200.0,88.0,143,11,154,0
1,31.0,185.0,85.0,218,55,554,0
1,39.0,183.0,89.0,429,13,193,0
0,36.0,168.0,58.0,156,12,187,1
1,26.0,185.0,68.0,380,47,498,1
1,27.0,175.0,65.0,180,3,26,0
0,18.0,162.0,61.0,73,43,441,0
1,22.0,178.0,65.0,91,14,198,1
0,34.0,159.0,53.0,205,52,518,1
1,30.0,167.0,73.0,143,9,125,1
1,36.0,175.0,73.0,24,24,298,1
1,29.0,190.0,87.0,271,33,338,1
1,21.0,176.0,63.0,242,14,205,0
1,22.0,173.0,58.0,213,3,45,1
1,24.0,184.0,70.0,166,3,47,0
0,24.0,172.0,63.0,271,24,299,1
1,22.0,170.0,69.0,254,11,144,0
0,22.0,158.0,50.0,205,18,260,0
0,25.0,176.0,64.0,439,52,518,0
0,27.0,181.0,71.0,122,33,349,1
0,28.0,178.0,65.0,156,16,238,1
1,31.0,178.0,75.0,200,33,334,0
1,25.0,189.0,74.0,122,44,449,1
1,26.0,188.0,81.0,392,12,178,1
0,21.0,160.0,60.0,376,36,376,1
0,25.0,196.0,75.0,56,52,518,1
1,21.0,196.0,84.0,429,44,462,1
1,34.0,172.0,68.0,380,37,387,0
0,16.0,152.0,49.0,429,22,289,1
1,27.0,183.0,86.0,73,25,300,1
1,26.0,200.0,100.0,336,6,108,1
1,22.0,180.0,86.0,380,11,158,1
1,29.0,170.0,69.0,143,17,244,0
1,25.0,178.0,78.0,322,44,452,0
1,30.0,180.0,69.0,287,12,178,1
0,20.0,175.0,65.0,327,44,481,1
0,17.0,170.0,63.0,376,44,483,0
1,27.0,193.0,86.0,429,33,337,1
1,28.0,180.0,76.0,56,19,261,1
1,29.0,173.0,62.0,102,31,329,0
0,17.0,177.0,66.0,24,44,483,1
1,37.0,172.0,82.0,191,36,370,0
1,24.0,175.0,75.0,141,20,265,0
1,25.0,182.0,91.0,457,53,519,1
0,25.0,161.0,50.0,205,45,491,1
1,21.0,182.0,73.0,38,44,467,0
1,31.0,181.0,74.0,156,46,494,1
1,24.0,176.0,76.0,423,24,298,0
0,15.0,167.0,57.0,122,44,479,1
1,24.0,182.0,89.0,447,9,125,1
0,19.0,165.0,59.0,371,37,402,0
1,24.0,170.0,59.0,370,50,514,1
1,38.0,171.0,55.0,135,3,64,0
0,23.0,170.0,72.0,221,28,320,1
1,29.0,160.0,60.0,56,26,302,0
0,34.0,185.0,78.0,156,33,351,1
1,28.0,190.0,85.0,271,43,435,1
1,28.0,178.0,76.0,24,19,261,0
0,24.0,190.0,80.0,371,6,109,0
1,30.0,210.0,140.0,14,6,108,1
0,22.0,167.0,63.0,429,43,442,0
0,23.0,182.0,66.0,446,44,479,0
0,28.0,173.0,62.0,141,3,85,0
1,29.0,178.0,81.0,80,10,134,0
1,25.0,180.0,92.0,278,36,356,1
1,26.0,180.0,95.0,230,26,303,0
0,30.0,167.0,66.0,429,52,518,1
1,35.0,180.0,81.0,396,9,125,1
1,23.0,167.0,56.0,380,37,379,0
0,25.0,180.0,70.0,429,44,483,1
1,25.0,200.0,100.0,73,33,333,1
0,18.0,165.0,55.0,122,18,260,1
1,24.0,184.0,68.0,27,40,417,1
1,25.0,164.0,63.0,156,55,546,0
1,23.0,172.0,97.0,177,55,549,0
1,24.0,183.0,95.0,429,55,549,1
1,40.0,168.0,55.0,156,33,333,0
0,24.0,168.0,64.0,83,36,377,0
1,22.0,190.0,81.0,376,44,460,1
1,34.0,172.0,74.0,205,4,103,0
1,33.0,178.0,75.0,400,14,206,0
0,20.0,174.0,72.0,143,43,441,0
0,19.0,160.0,49.0,73,38,413,0
1,23.0,168.0,65.0,122,22,278,0
1,24.0,173.0,73.0,429,43,433,0
1,26.0,156.0,60.0,83,54,523,1
1,24.0,179.0,71.0,392,11,158,0
1,22.0,180.0,70.0,185,29,322,0
1,23.0,176.0,74.0,200,19,261,1
0,25.0,184.0,72.0,287,23,297,1
1,20.0,187.0,84.0,429,3,54,1
0,19.0,159.0,54.0,181,46,497,0
0,25.0,182.0,78.0,156,0,5,1
1,27.0,173.0,72.0,376,12,177,1
0,27.0,175.0,65.0,162,3,85,1
0,26.0,167.0,61.0,143,12,182,0
0,25.0,169.0,55.0,336,45,489,1
1,24.0,192.0,71.0,439,10,135,0
1,23.0,168.0,64.0,73,38,408,1
1,27.0,176.0,72.0,162,3,41,0
1,25.0,188.0,91.0,429,53,519,1
0,19.0,164.0,65.0,371,1,13,1
1,38.0,170.0,55.0,162,16,240,0
0,22.0,162.0,56.0,376,15,230,1
0,17.0,160.0,48.0,371,38,412,1
1,25.0,173.0,61.0,392,3,36,1
1,24.0,182.0,73.0,105,37,398,1
1,27.0,180.0,75.0,310,19,261,1
0,25.0,168.0,56.0,143,41,428,1
1,25.0,176.0,80.0,217,17,249,0
1,22.0,180.0,65.0,143,40,418,0
0,24.0,161.0,54.0,73,8,120,1
1,29.0,192.0,89.0,370,33,338,1
1,22.0,167.0,58.0,83,22,285,1
1,25.0,170.0,67.0,446,22,279,0
1,26.0,177.0,61.0,162,14,196,0
0,22.0,170.0,55.0,73,12,188,0
1,27.0,150.0,70.0,293,24,298,1
0,29.0,177.0,65.0,200,17,250,1
0,20.0,168.0,57.0,305,52,518,1
1,23.0,182.0,78.0,162,3,42,0
1,26.0,173.0,73.0,429,38,408,1
0,25.0,180.0,68.0,143,3,84,1
1,21.0,185.0,84.0,429,43,435,1
1,23.0,182.0,73.0,254,48,507,0
1,24.0,183.0,86.0,73,44,462,0
1,23.0,192.0,90.0,395,44,455,0
1,30.0,202.0,96.0,376,6,108,1
1,25.0,166.0,76.0,20,55,559,1
0,23.0,165.0,53.0,380,3,86,0
0,24.0,167.0,55.0,91,19,262,0
0,20.0,164.0,60.0,122,43,440,0
1,36.0,174.0,73.0,205,37,378,0
0,17.0,168.0,57.0,73,0,6,0
0,21.0,161.0,57.0,271,22,293,0
1,26.0,183.0,68.0,429,47,498,1
1,22.0,185.0,70.0,200,14,205,0
0,22.0,160.0,58.0,105,22,292,1
0,27.0,165.0,58.0,122,43,441,1
1,33.0,178.0,73.0,429,33,339,1
0,24.0,188.0,70.0,56,52,518,1
0,27.0,165.0,65.0,24,42,432,1
1,28.0,191.0,93.0,73,44,451,0
0,20.0,172.0,67.0,457,23,297,1
1,31.0,165.0,59.0,189,24,298,1
0,33.0,173.0,64.0,73,13,194,1
1,18.0,182.0,75.0,376,17,249,1
1,35.0,172.0,69.0,395,14,202,1
1,25.0,182.0,120.0,200,55,560,0
0,23.0,163.0,53.0,429,45,491,0
0,29.0,161.0,52.0,376,22,289,1
1,32.0,192.0,97.0,143,23,296,1
1,23.0,192.0,90.0,353,19,261,0
1,29.0,198.0,90.0,429,6,108,1
1,20.0,180.0,77.0,141,24,298,0
0,28.0,175.0,61.0,429,24,299,1
0,17.0,170.0,59.0,429,44,476,0
0,21.0,152.0,41.0,339,18,258,0
1,31.0,190.0,85.0,44,16,241,0
1,26.0,190.0,82.0,164,48,506,0
1,25.0,169.0,63.0,380,26,302,0
0,21.0,165.0,63.0,212,55,570,1
1,29.0,183.0,66.0,27,8,112,0
1,23.0,183.0,83.0,371,19,261,0
0,43.0,163.0,59.0,73,13,194,1
1,32.0,179.0,73.0,27,37,379,1
1,31.0,189.0,86.0,336,25,300,0
0,29.0,176.0,70.0,203,3,87,0
1,41.0,174.0,73.0,143,16,241,1
1,29.0,178.0,83.0,420,41,424,0
1,23.0,189.0,77.0,287,43,434,1
1,22.0,172.0,60.0,446,17,246,0
1,27.0,183.0,98.0,396,9,125,1
1,17.0,194.0,78.0,457,48,506,0
1,49.0,182.0,72.0,365,37,387,1
0,32.0,172.0,67.0,162,24,299,1
1,28.0,179.0,64.0,185,17,247,1
1,28.0,189.0,85.0,281,19,261,1
0,33.0,168.0,60.0,271,43,441,1
0,23.0,168.0,51.0,33,3,97,0
1,22.0,170.0,85.0,350,54,530,0
1,23.0,192.0,82.0,105,52,517,0
1,25.0,183.0,73.0,429,3,41,1
1,35.0,166.0,59.0,56,3,64,0
1,27.0,197.0,95.0,24,44,461,1
1,18.0,170.0,70.0,307,44,457,0
0,32.0,177.0,68.0,429,33,344,1
1,26.0,163.0,59.0,205,55,547,1
0,23.0,165.0,57.0,429,3,79,1
0,25.0,156.0,49.0,429,22,293,0
0,31.0,180.0,82.0,24,9,128,0
1,26.0,182.0,82.0,156,53,519,0
1,31.0,180.0,76.0,122,19,261,1
1,21.0,163.0,56.0,122,22,276,0
1,21.0,183.0,81.0,429,44,462,1
1,35.0,177.0,84.0,416,55,554,0
0,24.0,165.0,56.0,156,19,262,1
1,36.0,170.0,70.0,327,16,241,0
1,20.0,180.0,75.0,313,46,493,0
1,34.0,193.0,82.0,420,36,367,0
1,23.0,172.0,70.0,24,24,298,0
1,26.0,196.0,92.0,24,44,450,1
0,19.0,180.0,70.0,281,44,487,0
0,32.0,174.0,66.0,392,3,79,1
0,28.0,163.0,59.0,141,12,181,0
0,21.0,167.0,53.0,189,24,299,0
1,28.0,185.0,74.0,162,3,41,0
0,36.0,170.0,58.0,457,37,399,0
0,20.0,167.0,62.0,156,25,301,0
1,26.0,175.0,89.0,105,25,300,1
1,22.0,190.0,73.0,429,3,27,1
1,26.0,176.0,71.0,185,19,261,1
1,28.0,170.0,72.0,380,24,298,0
1,30.0,182.0,98.0,74,9,127,1
1,30.0,174.0,65.0,141,3,34,1
1,32.0,148.0,51.0,461,10,131,0
1,22.0,189.0,87.0,230,0,2,0
1,26.0,183.0,85.0,287,43,436,1
1,22.0,175.0,58.0,87,47,499,1
1,28.0,193.0,90.0,287,43,439,0
1,31.0,168.0,63.0,156,40,418,0
1,22.0,178.0,77.0,73,25,300,1
1,26.0,156.0,61.0,56,22,285,1
0,24.0,169.0,58.0,205,4,106,0
1,22.0,189.0,95.0,397,9,125,0
0,26.0,169.0,62.0,287,19,262,1
1,28.0,171.0,71.0,376,22,279,1
1,30.0,186.0,76.0,446,19,261,1
1,26.0,187.0,90.0,185,33,338,0
1,22.0,170.0,54.0,376,10,129,1
1,25.0,175.0,80.0,371,26,308,1
1,21.0,171.0,70.0,185,14,206,0
0,30.0,180.0,80.0,73,25,301,1
1,22.0,171.0,68.0,73,25,300,1
1,20.0,154.0,48.0,441,55,551,0
1,24.0,180.0,80.0,143,19,261,0
1,28.0,161.0,57.0,205,22,287,1
0,28.0,174.0,50.0,370,3,75,0
0,27.0,166.0,60.0,83,42,432,1
0,25.0,158.0,53.0,105,22,291,0
0,27.0,181.0,66.0,143,23,297,1
0,21.0,180.0,70.0,446,44,483,1
1,26.0,173.0,69.0,310,17,249,1
1,30.0,183.0,69.0,156,31,330,1
0,36.0,175.0,69.0,305,52,518,0
1,19.0,166.0,58.0,65,22,282,0
1,20.0,187.0,80.0,380,44,455,0
1,29.0,189.0,85.0,162,24,298,1
1,24.0,184.0,70.0,162,50,514,1
0,20.0,160.0,62.0,73,15,232,1
0,27.0,170.0,56.0,287,12,187,1
0,23.0,175.0,72.0,432,7,111,0
0,26.0,167.0,58.0,14,24,299,1
0,20.0,176.0,63.0,73,44,483,1
1,23.0,173.0,69.0,429,3,26,1
1,31.0,180.0,112.0,376,26,309,1
0,26.0,159.0,55.0,24,24,299,1
1,28.0,177.0,75.0,160,10,138,1
0,33.0,172.0,62.0,111,16,238,0
1,37.0,183.0,95.0,429,37,393,0
0,27.0,178.0,64.0,200,52,518,0
1,20.0,181.0,78.0,200,1,11,1
1,31.0,187.0,88.0,143,3,60,0
0,31.0,181.0,81.0,327,33,348,1
0,26.0,158.0,47.0,336,3,77,0
1,23.0,178.0,80.0,415,52,517,0
1,32.0,169.0,70.0,27,25,300,0
1,29.0,160.0,56.0,126,54,523,0
0,17.0,161.0,50.0,376,15,230,0
1,24.0,186.0,76.0,141,12,177,1
1,23.0,188.0,86.0,429,43,433,1
1,34.0,177.0,86.0,316,16,240,0
0,25.0,160.0,50.0,156,22,292,0
1,30.0,215.0,101.0,336,52,517,1
1,31.0,181.0,74.0,44,14,206,1
0,35.0,161.0,55.0,83,24,299,1
0,17.0,154.0,43.0,336,22,289,0
0,25.0,172.0,62.0,27,3,90,0
1,28.0,175.0,85.0,28,9,127,0
0,28.0,152.0,52.0,119,46,496,0
1,28.0,173.0,79.0,201,28,319,1
1,27.0,181.0,61.0,135,3,20,0
1,38.0,173.0,73.0,407,36,368,1
1,25.0,174.0,57.0,156,31,328,1
1,32.0,192.0,92.0,336,53,519,1
0,28.0,150.0,57.0,405,54,539,1
0,25.0,158.0,55.0,200,18,260,0
0,25.0,160.0,46.0,24,3,77,0
0,29.0,180.0,70.0,185,48,510,0
1,27.0,173.0,60.0,91,14,206,0
0,25.0,150.0,48.0,380,26,310,1
1,29.0,185.0,81.0,310,10,134,1
1,28.0,181.0,75.0,122,14,199,1
1,20.0,181.0,71.0,191,3,27,0
1,24.0,160.0,52.0,83,22,282,0
0,23.0,166.0,54.0,242,44,488,0
0,24.0,159.0,63.0,205,15,229,0
1,21.0,191.0,84.0,429,44,461,1
1,17.0,185.0,80.0,24,44,466,1
1,30.0,171.0,68.0,122,19,261,1
0,16.0,146.0,35.0,205,22,295,0
1,24.0,186.0,86.0,447,9,127,1
1,22.0,186.0,74.0,429,3,42,1
1,29.0,188.0,89.0,429,36,368,1
0,23.0,161.0,68.0,392,0,5,1
1,23.0,163.0,55.0,156,22,276,0
0,22.0,158.0,53.0,87,1,13,1
1,21.0,178.0,79.0,200,17,247,1
1,29.0,181.0,68.0,429,3,50,0
1,28.0,193.0,82.0,380,6,108,1
1,30.0,180.0,75.0,83,37,380,1
1,35.0,184.0,87.0,156,25,300,0
0,40.0,172.0,56.0,345,16,239,1
0,21.0,158.0,50.0,205,22,293,1
1,23.0,179.0,75.0,185,11,154,1
1,25.0,173.0,72.0,162,15,225,0
1,31.0,175.0,80.0,162,15,228,0
1,21.0,166.0,65.0,162,15,226,1
1,23.0,188.0,85.0,162,3,43,1
0,21.0,173.0,66.0,373,4,105,0
1,18.0,202.0,105.0,352,53,519,1
1,21.0,174.0,70.0,189,24,298,1
1,20.0,180.0,70.0,429,3,41,1
1,21.0,189.0,74.0,254,19,261,1
0,22.0,165.0,56.0,111,44,480,0
1,24.0,174.0,65.0,102,12,173,0
